IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
303,1957-03-10,Trabajador Dependiente,Casado,Enseñanza Básica,No,161000,No,No,Fono Particular,0,No
304,1949-03-10,Jubilado,Casado,Universitario,No,3771000,No,No,Fono Particular,0,No
305,1952-03-10,Jubilado,Casado,Universitario,No,9480000,No,No,Celular,0,Si
306,1952-03-10,Jubilado,Divorciado,Universitario,No,3810000,Si,No,Celular,0,No
307,1957-03-10,Jubilado,Casado,Universitario,No,935000,No,No,Celular,2,Si
308,1956-03-10,Jubilado,Casado,Universitario,No,4912000,No,No,Fono Particular,3,No
309,1953-03-10,Jubilado,Casado,Universitario,No,5539000,No,No,Celular,1,No
310,1950-03-10,Jubilado,Casado,Universitario,No,2575000,No,No,Celular,1,No
311,1957-03-10,Jubilado,Casado,Universitario,No,935000,No,No,Celular,1,No
312,1953-03-10,Jubilado,Casado,Universitario,No,1714000,No,No,Fono Particular,0,Si
313,1952-03-10,Jubilado,Casado,Universitario,No,921000,No,No,Fono Particular,0,Si
314,1955-03-10,Gerente,Casado,Universitario,No,4515000,No,No,Fono Particular,0,No
315,1956-03-10,Jubilado,Casado,Universitario,No,1843000,No,No,Celular,3,Si
316,1953-03-10,Jubilado,Divorciado,Universitario,No,2308000,No,No,Fono Particular,2,No
317,1957-03-10,Jubilado,Casado,Universitario,No,935000,No,No,Celular,3,Si
318,1951-03-10,Jubilado,Casado,Universitario,No,10253000,No,No,Fono Particular,0,No
319,1955-03-10,Jubilado,Casado,Universitario,No,6027000,No,No,Celular,0,No
320,1950-03-10,Jubilado,Casado,Universitario,No,20422000,No,No,Celular,0,No
321,1949-03-10,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
322,1952-03-10,Jubilado,Casado,Universitario,No,291000,No,No,Celular,0,No
323,1953-03-10,Jubilado,Divorciado,Universitario,No,166000,No,No,Celular,0,No
324,1956-03-10,Jubilado,Casado,Técnico Profesional,No,7819000,No,No,Celular,0,No
325,1949-03-10,Jubilado,Casado,Universitario,No,279000,No,No,Fono Particular,0,No
326,1951-03-10,Jubilado,Divorciado,Universitario,No,4079000,No,No,Celular,0,Si
327,1950-03-10,Jubilado,Casado,Universitario,No,1765000,No,No,Fono Particular,0,Si
328,1951-03-10,Jubilado,Casado,Universitario,No,4286000,No,No,Celular,0,No
329,1957-03-10,Jubilado,Casado,Universitario,No,1124000,No,No,Fono Particular,0,No
330,1949-03-10,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
331,1954-03-10,Jubilado,Casado,Universitario,No,2894000,No,No,Fono Particular,2,No
332,1954-03-10,Jubilado,Casado,Universitario,No,1742000,No,No,Celular,0,No
333,1956-03-10,Jubilado,Casado,Universitario,No,4912000,No,No,Fono Particular,0,No
334,1949-03-10,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,2,No
335,1949-03-10,Jubilado,Casado,Universitario,No,1413000,No,No,Celular,0,Si
336,1953-03-10,Jubilado,Casado,Universitario,No,5539000,No,No,Celular,3,No
337,1950-03-10,Jubilado,Divorciado,Universitario,No,29080000,No,No,Celular,4,Si
338,1952-03-11,Jubilado,Casado,Universitario,No,1388000,No,No,Celular,3,No
339,1954-03-11,Jubilado,Casado,Universitario,No,508000,No,No,Celular,1,No
340,1956-03-11,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,2,Si
341,1956-03-11,Jubilado,Soltero,Universitario,No,1050000,No,No,Celular,2,Si
342,1952-03-11,Jubilado,Casado,Universitario,No,443000,No,No,Celular,0,No
343,1952-03-11,Jubilado,Casado,Universitario,No,542000,No,No,Celular,5,Si
344,1954-03-11,Jubilado,Casado,Universitario,No,796000,No,No,Celular,2,Si
345,1951-03-11,Jubilado,Casado,Enseñanza Media,No,19000,No,No,Celular,0,No
346,1957-03-11,Jubilado,Casado,Universitario,No,9160000,No,No,Celular,3,No
347,1956-03-11,Jubilado,Soltero,Universitario,No,1050000,No,No,Celular,0,No
348,1955-03-11,Jubilado,Casado,Técnico Profesional,No,3443000,No,No,Fono Particular,0,Si
349,1957-03-11,Jubilado,Casado,Universitario,No,250000,No,No,Fono Particular,0,No
350,1956-03-11,Jubilado,Divorciado,Universitario,No,5028000,No,No,Celular,0,Si
351,1951-03-11,Jubilado,Divorciado,Universitario,No,7111000,Si,No,Celular,0,Si
352,1951-03-11,Jubilado,Casado,Técnico Profesional,No,739000,No,No,Celular,0,Si
353,1957-03-11,Jubilado,Casado,Universitario,No,1843000,No,No,Celular,0,Si
354,1957-03-11,Jubilado,Casado,Universitario,No,934000,No,No,Celular,0,Si
355,1957-03-11,Gerente,Casado,Universitario,No,1609000,No,No,Celular,0,Si
356,1956-03-11,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,1,Si
357,1951-03-11,Jubilado,Casado,Universitario,No,154000,No,No,Celular,0,No
358,1954-03-11,Jubilado,Casado,Universitario,No,5539000,No,No,Fono Particular,0,Si
359,1953-03-11,Jubilado,Divorciado,Universitario,No,1092000,No,No,Celular,0,No
360,1958-03-11,Gerente,Casado,Universitario,No,683000,No,No,Fono Particular,0,No
361,1951-03-11,Jubilado,Casado,Universitario,No,2575000,No,No,Celular,0,No
362,1956-03-11,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,0,No
363,1952-03-11,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,6,No
364,1956-03-11,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,8,Si
365,1956-03-11,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,7,No
366,1950-03-11,Jubilado,Casado,Universitario,No,459000,No,No,Celular,0,Si
367,1953-03-11,Jubilado,Casado,Universitario,No,1641000,Si,No,Celular,0,Si
368,1952-03-11,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,1,Si
369,1950-03-11,Jubilado,Casado,Universitario,No,279000,No,No,Celular,0,No
370,1956-03-11,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,3,No
371,1954-03-11,Jubilado,Casado,Universitario,No,796000,No,No,Celular,3,Si
372,1951-03-11,Jubilado,Divorciado,Universitario,No,7111000,Si,No,Celular,1,No
373,1956-03-11,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,5,No
374,1957-03-11,Jubilado,Casado,Universitario,No,448000,No,No,Celular,1,No
375,1958-03-11,Jubilado,Divorciado,Universitario,No,3203000,No,No,Celular,0,Si
376,1951-03-11,Jubilado,Casado,Universitario,No,253000,No,No,Celular,0,No
377,1955-03-11,Jubilado,Casado,Universitario,No,1292000,No,No,Celular,0,No
378,1954-03-11,Jubilado,Divorciado,Universitario,No,2308000,No,No,Fono Particular,0,Si
379,1957-03-11,Jubilado,Casado,Universitario,No,448000,No,No,Celular,0,Si
380,1952-03-11,Jubilado,Casado,Universitario,No,542000,No,No,Fono Particular,0,No
381,1954-03-11,Jubilado,Casado,Universitario,No,508000,No,No,Celular,0,Si
382,1957-03-12,Jubilado,Casado,Universitario,No,951000,No,Si,Celular,1,Si
383,1955-03-12,Jubilado,Casado,Universitario,No,4657000,No,No,Fono Particular,8,Si
384,1957-03-12,Trabajador Independiente,Casado,Universitario,No,132000,No,No,Celular,0,No
385,1955-03-12,Jubilado,Casado,Universitario,No,796000,No,No,Celular,0,No
386,1958-03-12,Jubilado,Casado,Universitario,No,763000,No,No,Celular,0,Si
387,1954-03-12,Jubilado,Soltero,Técnico Profesional,No,588000,No,Si,Celular,0,No
388,1957-03-12,Trabajador Independiente,Casado,Universitario,No,132000,No,No,Celular,1,No
389,1951-03-12,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,2,Si
390,1951-03-12,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
391,1951-03-12,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,3,No
392,1951-03-12,Jubilado,Casado,Universitario,No,2304000,No,No,Fono Particular,0,Si
393,1959-03-12,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,3,Si
394,1958-03-12,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,7,No
395,1951-03-12,Jubilado,Casado,Universitario,No,0,No,No,Celular,0,No
396,1954-03-12,Jubilado,Casado,Universitario,No,4269000,No,No,Fono Particular,0,No
397,1951-03-12,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,3,Si
398,1957-03-12,Jubilado,Casado,Universitario,No,3561000,No,No,Fono Particular,7,Si
399,1955-03-12,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,16,No
400,1959-03-12,Trabajador Dependiente,Casado,Enseñanza Básica,No,2321000,No,No,Celular,12,Si
401,1958-03-12,Jubilado,Casado,Universitario,No,1978000,No,No,Celular,0,Si
402,1953-03-12,Jubilado,Soltero,Universitario,No,614000,No,No,Celular,0,No
403,1955-03-12,Trabajador Dependiente,Casado,Universitario,No,1165000,No,No,Celular,0,No
404,1951-03-12,Jubilado,Casado,Universitario,No,2079000,No,No,Celular,3,No
405,1953-03-12,Jubilado,Casado,Universitario,No,2000,No,No,Celular,0,No
406,1952-03-12,Jubilado,Casado,Universitario,No,1612000,No,No,Celular,0,Si
407,1957-03-12,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,1,No
408,1952-03-12,Gerente,Casado,Universitario,No,7003000,No,No,Fono Particular,0,No
409,1956-03-12,Jubilado,Casado,Universitario,No,806000,No,No,Celular,0,No
410,1951-03-12,Jubilado,Casado,Universitario,No,17739000,No,No,Celular,0,No
411,1956-03-12,Trabajador Dependiente,Casado,Universitario,No,4415000,No,No,Fono Particular,0,No
412,1956-03-12,Jubilado,Casado,Técnico Profesional,No,1940000,No,No,Fono Particular,0,Si
413,1955-03-12,Jubilado,Casado,Universitario,No,1129000,No,No,Celular,1,Si
414,1955-03-12,Jubilado,Casado,Universitario,No,3856000,No,No,Celular,1,Si
415,1959-03-12,Trabajador Dependiente,Casado,Técnico Profesional,No,413000,No,No,Fono Particular,0,No
416,1954-03-12,Jubilado,Casado,Universitario,No,1533000,No,No,Celular,0,Si
417,1955-03-12,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,5,Si
418,1951-03-12,Jubilado,Divorciado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
419,1955-03-12,Jubilado,Casado,Universitario,No,1129000,No,No,Celular,0,Si
420,1952-03-12,Jubilado,Casado,Universitario,No,676000,No,No,Celular,0,No
421,1958-03-12,Jubilado,Casado,Universitario,No,6253000,No,No,Fono Particular,0,No
422,1958-03-12,Gerente,Casado,Universitario,No,6199000,No,No,Celular,0,No
423,1958-03-12,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,2,No
424,1951-03-12,Jubilado,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
425,1953-03-12,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,0,Si
426,1952-03-12,Jubilado,Casado,Universitario,No,3232000,No,No,Celular,0,No
427,1959-03-12,Trabajador Dependiente,Casado,Universitario,No,4130000,No,No,Celular,0,No
428,1958-03-12,Jubilado,Casado,Universitario,No,9160000,No,No,Celular,0,No
429,1957-03-12,Jubilado,Divorciado,Universitario,No,438000,No,No,Celular,0,Si
430,1951-03-12,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,6,No
431,1958-03-12,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,9,No
432,1957-03-12,Jubilado,Divorciado,Universitario,No,402000,No,No,Celular,0,No
433,1959-03-12,Trabajador Dependiente,Casado,Enseñanza Básica,No,2321000,No,No,Celular,6,No
434,1957-03-13,Jubilado,Divorciado,Técnico Profesional,No,392000,No,No,Fono Particular,0,Si
435,1955-03-13,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,1,No
436,1957-03-13,Trabajador Dependiente,Casado,Universitario,No,3020000,No,No,Fono Particular,3,Si
437,1959-03-13,Trabajador Dependiente,Casado,Universitario,No,29941000,No,No,Fono Particular,3,No
438,1957-03-13,Jubilado,Divorciado,Universitario,No,275000,No,No,Celular,1,No
439,1954-03-13,Jubilado,Casado,Universitario,No,1712000,No,No,Celular,0,Si
440,1952-03-13,Jubilado,Divorciado,Enseñanza Media,No,0,No,No,Celular,1,No
441,1953-03-13,Empresario,Casado,Universitario,No,15265000,No,No,Celular,2,No
442,1957-03-13,Jubilado,Casado,Universitario,No,2651000,No,No,Celular,0,No
443,1957-03-13,Jubilado,Casado,Universitario,No,4388000,No,No,Celular,3,No
444,1960-03-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,1,Si
445,1952-03-13,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,0,Si
446,1957-03-13,Técnico,Casado,Técnico Profesional,No,383000,No,No,Celular,3,No
447,1958-03-13,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,1311000,No,No,Celular,1,Si
448,1957-03-13,Jubilado,Casado,Universitario,No,653000,No,No,Fono Particular,1,Si
449,1956-03-13,Jubilado,Divorciado,Universitario,No,5584000,No,No,Celular,0,Si
450,1957-03-13,Jubilado,Casado,Universitario,No,2651000,No,No,Celular,2,No
451,1953-03-13,Jubilado,Casado,Enseñanza Media,No,91000,No,No,Fono Particular,0,No
452,1955-03-13,Jubilado,Divorciado,Universitario,No,1236000,Si,No,Celular,0,Si
453,1952-03-13,Jubilado,Casado,Universitario,No,14220000,Si,No,Celular,0,Si
454,1957-03-13,Jubilado,Casado,Universitario,No,4847000,No,No,Celular,0,No
455,1952-03-13,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
456,1958-03-13,Jubilado,Divorciado,Universitario,No,4380000,No,No,Celular,0,Si
457,1959-03-13,Trabajador Dependiente,Soltero,Universitario,No,1285000,No,No,Fono Particular,0,No
458,1959-03-13,Trabajador Dependiente,Casado,Universitario,No,3895000,No,No,Celular,0,No
459,1960-03-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,0,Si
460,1956-03-13,Jubilado,Casado,Universitario,No,1651000,No,No,Celular,0,No
461,1955-03-13,Jubilado,Casado,Enseñanza Media,No,3000,No,No,Celular,1,No
462,1952-03-13,Jubilado,Divorciado,Universitario,No,261000,No,No,Celular,0,No
463,1956-03-13,Gerente,Casado,Universitario,No,13297000,No,No,Celular,2,No
464,1960-03-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,10394000,No,No,Fono Particular,0,No
465,1956-03-13,Jubilado,Casado,Técnico Profesional,No,1741000,No,No,Celular,0,No
466,1953-03-13,Jubilado,Divorciado,Universitario,No,1729000,No,No,Celular,0,Si
467,1955-03-13,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,3,No
468,1956-03-13,Jubilado,Casado,Universitario,No,1696000,No,No,Celular,0,Si
469,1952-03-13,Jubilado,Casado,Universitario,No,2988000,No,No,Fono Particular,0,Si
470,1954-03-13,Jubilado,Casado,Técnico Profesional,No,362000,No,No,Fono Particular,0,No
471,1958-03-13,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,0,Si
472,1956-03-13,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,0,Si
473,1957-03-13,Jubilado,Casado,Universitario,No,653000,No,No,Fono Particular,0,Si
474,1954-03-13,Técnico,Casado,Técnico Profesional,No,353000,No,No,Celular,2,No
475,1960-03-13,Trabajador Dependiente,Divorciado,Universitario,No,3104000,No,No,Fono Particular,1,No
476,1960-03-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,3230000,No,No,Celular,3,Si
477,1958-03-13,Trabajador Independiente,Casado,Enseñanza Media,No,5946000,No,No,Celular,0,No
478,1952-03-13,Jubilado,Casado,Universitario,No,1998000,No,No,Celular,0,No
479,1959-03-13,Trabajador Dependiente,Casado,Universitario,No,2887000,No,No,Celular,0,Si
480,1957-03-13,Jubilado,Casado,Universitario,No,4388000,No,No,Celular,0,Si
481,1957-03-13,Técnico,Casado,Técnico Profesional,No,383000,No,No,Celular,0,Si
482,1958-03-13,Jubilado,Casado,Universitario,No,3561000,No,No,Fono Particular,0,Si
483,1954-03-13,Jubilado,Casado,Universitario,No,2171000,No,No,Celular,0,No
484,1954-03-13,Trabajador Dependiente,Casado,Enseñanza Básica,No,227000,No,No,Celular,0,No
485,1958-03-13,Jubilado,Casado,Universitario,No,951000,No,Si,Celular,0,No
486,1953-03-13,Jubilado,Casado,Universitario,No,1486000,No,No,Fono Particular,0,No
487,1958-03-13,Jubilado,Divorciado,Universitario,No,780000,No,No,Fono Particular,0,No
488,1954-03-14,Jubilado,Casado,Universitario,No,2575000,No,No,Fono Particular,0,Si
489,1961-03-14,Trabajador Dependiente,Casado,Técnico Profesional,No,647000,No,No,Fono Particular,1,No
490,1955-03-14,Jubilado,Casado,Universitario,No,3782000,No,No,Celular,0,No
491,1958-03-14,Jubilado,Divorciado,Universitario,No,383000,No,No,Celular,0,No
492,1958-03-14,Jubilado,Casado,Universitario,No,6422000,No,No,Celular,0,Si
493,1956-03-14,Jubilado,Casado,Técnico Profesional,No,1236000,No,No,Celular,0,No
494,1958-03-14,Jubilado,Casado,Universitario,No,7781000,No,No,Celular,0,No
495,1954-03-14,Gerente,Casado,Universitario,No,5563000,No,No,Celular,0,No
496,1957-03-14,Trabajador Dependiente,Casado,Universitario,No,4000,No,No,Celular,9,No
497,1957-03-14,Jubilado,Divorciado,Universitario,No,4531000,No,No,Celular,0,No
498,1956-03-14,Jubilado,Casado,Universitario,No,1164000,No,No,Fono Particular,2,No
499,1953-03-14,Jubilado,Divorciado,Universitario,No,828000,No,No,Celular,0,No
500,1959-03-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,2346000,No,No,Celular,6,No
501,1958-03-14,Jubilado,Casado,Universitario,No,1310000,No,No,Celular,1,No
502,1961-03-14,Gerente,Casado,Universitario,No,1295000,No,No,Celular,0,No
503,1956-03-14,Jubilado,Casado,Universitario,No,15834000,No,No,Celular,1,No
504,1958-03-14,Jubilado,Casado,Universitario,No,4982000,No,No,Celular,0,No
505,1957-03-14,Jubilado,Casado,Universitario,No,616000,No,No,Celular,1,No
506,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,2815000,No,No,Celular,1,No
507,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,2626000,No,No,Fono Particular,2,No
508,1961-03-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,3230000,No,No,Celular,1,No
509,1958-03-14,Jubilado,Casado,Universitario,No,2795000,No,No,Celular,0,Si
510,1958-03-14,Jubilado,Divorciado,Universitario,No,482000,No,No,Fono Particular,2,Si
511,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,1024000,No,No,Celular,0,No
512,1960-03-14,Trabajador Dependiente,Casado,Técnico Profesional,No,853000,No,No,Celular,0,No
513,1958-03-14,Jubilado,Divorciado,Universitario,No,275000,No,No,Celular,0,No
514,1957-03-14,Gerente,Casado,Universitario,No,13297000,No,No,Celular,0,No
515,1953-03-14,Jubilado,Divorciado,Universitario,No,4572000,No,No,Celular,16,No
516,1953-03-14,Jubilado,Casado,Universitario,No,324000,No,No,Celular,7,No
517,1953-03-14,Jubilado,Casado,Enseñanza Media,No,0,No,No,Celular,5,No
518,1954-03-14,Jubilado,Divorciado,Universitario,No,6850000,No,No,Fono Particular,4,No
519,1955-03-14,Jubilado,Casado,Universitario,No,3782000,No,No,Celular,1,No
520,1954-03-14,Gerente,Casado,Universitario,No,10171000,No,No,Celular,0,No
521,1954-03-14,Empresario,Casado,Universitario,No,15265000,No,No,Celular,0,No
522,1959-03-14,Trabajador Dependiente,Casado,Universitario,No,3075000,No,No,Fono Particular,0,No
523,1959-03-14,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,1311000,No,No,Celular,0,Si
524,1959-03-14,Trabajador Dependiente,Casado,Técnico Profesional,No,4290000,No,No,Fono Particular,0,No
525,1955-03-14,Trabajador Dependiente,Casado,Universitario,No,6797000,No,No,Celular,0,No
526,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,3175000,No,No,Celular,0,No
527,1958-03-14,Jubilado,Casado,Universitario,No,1310000,No,No,Celular,0,No
528,1961-03-14,Trabajador Dependiente,Casado,Universitario,No,44000,No,No,Celular,2,No
529,1957-03-14,Jubilado,Casado,Universitario,No,6538000,No,No,Celular,0,Si
530,1953-03-14,Jubilado,Soltero,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
531,1956-03-14,Jubilado,Casado,Universitario,No,15834000,No,No,Fono Particular,0,No
532,1958-03-14,Jubilado,Casado,Universitario,No,8897000,No,No,Celular,0,No
533,1961-03-14,Trabajador Dependiente,Divorciado,Universitario,No,3104000,No,No,Fono Particular,0,No
534,1959-03-14,Trabajador Dependiente,Casado,Enseñanza Básica,No,2346000,No,No,Celular,2,No
535,1961-03-14,Trabajador Dependiente,Casado,Universitario,No,1853000,No,No,Fono Particular,0,Si
536,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,2626000,No,No,Celular,0,Si
537,1953-03-14,Jubilado,Divorciado,Enseñanza Media,No,0,No,No,Celular,0,No
538,1956-03-14,Jubilado,Casado,Universitario,No,1164000,No,No,Fono Particular,0,No
539,1957-03-14,Jubilado,Casado,Universitario,No,616000,No,No,Celular,0,No
540,1960-03-14,Trabajador Dependiente,Casado,Universitario,No,2815000,No,No,Celular,0,No
541,1955-03-14,Técnico,Casado,Técnico Profesional,No,353000,No,No,Celular,0,No
542,1956-03-14,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,0,No
543,1961-03-14,Trabajador Dependiente,Casado,Universitario,No,2384000,No,No,Celular,0,Si
544,1958-03-14,Trabajador Dependiente,Casado,Universitario,No,3020000,No,No,Fono Particular,1,No
