idCliente,edad,esJubilado,esObrero,esTrabajadorDependiente,esTécnico,esGerente,esTrabajadorIndependiente,esEmpresario,esDivorciado,esCasado,esSoltero,conEnsenanzaBasica,conEnsenanzaMedia,conTecnicoProfesional,conUniversitario,tieneMora,salMedioAnual,tieneCredHipot,tieneCredConsumo,medioContacPreferenteFonoParticular,medioContacPreferenteCelular,medioContacPreferenteEmailing,contConSuEjecutivo,tieneInv
265,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,468000,0,0,1,0,0,0,0
266,67,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6053000,0,0,0,1,0,1,0
267,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,291000,0,0,0,1,0,1,0
268,65,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7819000,0,0,0,1,0,4,0
269,70,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37127000,0,0,0,1,0,0,0
270,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2199000,0,0,1,0,0,0,0
271,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,324000,0,0,1,0,0,4,0
272,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6027000,0,0,0,1,0,2,1
273,65,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4984000,0,0,1,0,0,0,1
274,72,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1341000,0,0,0,1,0,0,1
275,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26452000,0,0,1,0,0,0,0
276,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5491000,0,0,1,0,0,0,0
277,68,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,643000,0,0,0,1,0,0,0
278,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3771000,0,0,1,0,0,1,1
279,67,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6053000,0,0,1,0,0,0,0
280,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2970000,0,0,0,1,0,0,1
281,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1413000,0,0,0,1,0,2,1
282,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3810000,1,0,0,1,0,1,1
283,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1092000,0,0,1,0,0,2,0
284,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4912000,0,0,1,0,0,5,0
285,72,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1926000,0,0,0,1,0,5,0
286,66,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,852000,0,0,0,1,0,1,0
287,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1765000,0,0,1,0,0,4,1
288,71,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46000,0,0,0,1,0,0,0
289,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3324000,0,0,0,1,0,0,0
290,66,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,105000,0,0,0,1,0,0,0
291,70,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3881000,1,0,0,1,0,0,1
292,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,358000,0,0,0,1,0,0,0
293,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1470000,0,0,1,0,0,0,0
294,72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3771000,0,0,1,0,0,2,1
295,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6027000,0,0,0,1,0,4,1
296,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2991000,0,0,0,1,0,0,1
297,68,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1093000,0,0,0,1,0,0,0
298,72,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18000,0,0,0,1,0,0,0
299,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1765000,0,0,1,0,0,2,0
300,66,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,852000,0,0,0,1,0,0,0
301,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1843000,0,0,0,1,0,2,1
302,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,670000,0,0,0,1,0,0,1
303,63,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,161000,0,0,1,0,0,0,0
304,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3771000,0,0,1,0,0,0,0
305,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9480000,0,0,0,1,0,0,1
306,68,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3810000,1,0,0,1,0,0,0
307,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,935000,0,0,0,1,0,2,1
308,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4912000,0,0,1,0,0,3,0
309,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5539000,0,0,0,1,0,1,0
310,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2575000,0,0,0,1,0,1,0
311,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,935000,0,0,0,1,0,1,0
312,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1714000,0,0,1,0,0,0,1
313,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,921000,0,0,1,0,0,0,1
314,65,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4515000,0,0,1,0,0,0,0
315,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1843000,0,0,0,1,0,3,1
316,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2308000,0,0,1,0,0,2,0
317,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,935000,0,0,0,1,0,3,1
318,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10253000,0,0,1,0,0,0,0
319,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6027000,0,0,0,1,0,0,0
320,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20422000,0,0,0,1,0,0,0
321,71,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
322,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,291000,0,0,0,1,0,0,0
323,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,166000,0,0,0,1,0,0,0
324,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7819000,0,0,0,1,0,0,0
325,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,279000,0,0,1,0,0,0,0
326,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4079000,0,0,0,1,0,0,1
327,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1765000,0,0,1,0,0,0,1
328,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4286000,0,0,0,1,0,0,0
329,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1124000,0,0,1,0,0,0,0
330,71,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
331,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2894000,0,0,1,0,0,2,0
332,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1742000,0,0,0,1,0,0,0
333,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4912000,0,0,1,0,0,0,0
334,71,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0
335,71,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1413000,0,0,0,1,0,0,1
336,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5539000,0,0,0,1,0,3,0
337,70,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29080000,0,0,0,1,0,4,1
338,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1388000,0,0,0,1,0,3,0
339,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,508000,0,0,0,1,0,1,0
340,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,519000,0,0,1,0,0,2,1
341,64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1050000,0,0,0,1,0,2,1
342,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,443000,0,0,0,1,0,0,0
343,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,542000,0,0,0,1,0,5,1
344,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,796000,0,0,0,1,0,2,1
345,69,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19000,0,0,0,1,0,0,0
346,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9160000,0,0,0,1,0,3,0
347,64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1050000,0,0,0,1,0,0,0
348,65,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3443000,0,0,1,0,0,0,1
349,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,250000,0,0,1,0,0,0,0
350,64,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5028000,0,0,0,1,0,0,1
351,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7111000,1,0,0,1,0,0,1
352,69,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,739000,0,0,0,1,0,0,1
353,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1843000,0,0,0,1,0,0,1
354,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,934000,0,0,0,1,0,0,1
355,63,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1609000,0,0,0,1,0,0,1
356,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,519000,0,0,1,0,0,1,1
357,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154000,0,0,0,1,0,0,0
358,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5539000,0,0,1,0,0,0,1
359,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1092000,0,0,0,1,0,0,0
360,62,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,683000,0,0,1,0,0,0,0
361,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2575000,0,0,0,1,0,0,0
362,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,519000,0,0,1,0,0,0,0
363,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1388000,0,0,1,0,0,6,0
364,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,8,1
365,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,7,0
366,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,459000,0,0,0,1,0,0,1
367,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1641000,1,0,0,1,0,0,1
368,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1388000,0,0,1,0,0,1,1
369,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,279000,0,0,0,1,0,0,0
370,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,3,0
371,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,796000,0,0,0,1,0,3,1
372,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7111000,1,0,0,1,0,1,0
373,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,5,0
374,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,448000,0,0,0,1,0,1,0
375,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3203000,0,0,0,1,0,0,1
376,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,253000,0,0,0,1,0,0,0
377,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1292000,0,0,0,1,0,0,0
378,66,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2308000,0,0,1,0,0,0,1
379,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,448000,0,0,0,1,0,0,1
380,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,542000,0,0,1,0,0,0,0
381,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,508000,0,0,0,1,0,0,1
382,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,951000,0,1,0,1,0,1,1
383,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4657000,0,0,1,0,0,8,1
384,63,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,132000,0,0,0,1,0,0,0
385,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,796000,0,0,0,1,0,0,0
386,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,763000,0,0,0,1,0,0,1
387,66,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,588000,0,1,0,1,0,0,0
388,63,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,132000,0,0,0,1,0,1,0
389,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5715000,0,0,0,1,0,2,1
390,69,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
391,69,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0
392,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2304000,0,0,1,0,0,0,1
393,61,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2600000,0,0,0,1,0,3,1
394,62,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1285000,0,0,1,0,0,7,0
395,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
396,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4269000,0,0,1,0,0,0,0
397,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5715000,0,0,0,1,0,3,1
398,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3561000,0,0,1,0,0,7,1
399,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4657000,0,0,0,1,0,16,0
400,61,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2321000,0,0,0,1,0,12,1
401,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1978000,0,0,0,1,0,0,1
402,67,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,614000,0,0,0,1,0,0,0
403,65,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1165000,0,0,0,1,0,0,0
404,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2079000,0,0,0,1,0,3,0
405,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2000,0,0,0,1,0,0,0
406,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1612000,0,0,0,1,0,0,1
407,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,1,0
408,68,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7003000,0,0,1,0,0,0,0
409,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,806000,0,0,0,1,0,0,0
410,69,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17739000,0,0,0,1,0,0,0
411,64,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4415000,0,0,1,0,0,0,0
412,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1940000,0,0,1,0,0,0,1
413,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1129000,0,0,0,1,0,1,1
414,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3856000,0,0,0,1,0,1,1
415,61,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,413000,0,0,1,0,0,0,0
416,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1533000,0,0,0,1,0,0,1
417,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4657000,0,0,0,1,0,5,1
418,69,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
419,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1129000,0,0,0,1,0,0,1
420,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,676000,0,0,0,1,0,0,0
421,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6253000,0,0,1,0,0,0,0
422,62,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6199000,0,0,0,1,0,0,0
423,62,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1285000,0,0,1,0,0,2,0
424,69,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
425,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1388000,0,0,1,0,0,0,1
426,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3232000,0,0,0,1,0,0,0
427,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4130000,0,0,0,1,0,0,0
428,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9160000,0,0,0,1,0,0,0
429,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,438000,0,0,0,1,0,0,1
430,69,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,0
431,62,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1285000,0,0,1,0,0,9,0
432,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,402000,0,0,0,1,0,0,0
433,61,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2321000,0,0,0,1,0,6,0
434,63,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,392000,0,0,1,0,0,0,1
435,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2064000,0,0,0,1,0,1,0
436,63,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3020000,0,0,1,0,0,3,1
437,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,29941000,0,0,1,0,0,3,0
438,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,275000,0,0,0,1,0,1,0
439,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1712000,0,0,0,1,0,0,1
440,68,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
441,67,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15265000,0,0,0,1,0,2,0
442,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2651000,0,0,0,1,0,0,0
443,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4388000,0,0,0,1,0,3,0
444,60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2600000,0,0,0,1,0,1,1
445,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5715000,0,0,0,1,0,0,1
446,63,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,383000,0,0,0,1,0,3,0
447,62,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1311000,0,0,0,1,0,1,1
448,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,653000,0,0,1,0,0,1,1
449,64,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5584000,0,0,0,1,0,0,1
450,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2651000,0,0,0,1,0,2,0
451,67,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,91000,0,0,1,0,0,0,0
452,65,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1236000,1,0,0,1,0,0,1
453,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14220000,1,0,0,1,0,0,1
454,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4847000,0,0,0,1,0,0,0
455,68,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
456,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4380000,0,0,0,1,0,0,1
457,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1285000,0,0,1,0,0,0,0
458,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3895000,0,0,0,1,0,0,0
459,60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2600000,0,0,0,1,0,0,1
460,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1651000,0,0,0,1,0,0,0
461,65,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,0,1,0,1,0
462,68,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,261000,0,0,0,1,0,0,0
463,64,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13297000,0,0,0,1,0,2,0
464,60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10394000,0,0,1,0,0,0,0
465,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1741000,0,0,0,1,0,0,0
466,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1729000,0,0,0,1,0,0,1
467,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2064000,0,0,0,1,0,3,0
468,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1696000,0,0,0,1,0,0,1
469,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2988000,0,0,1,0,0,0,1
470,66,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,362000,0,0,1,0,0,0,0
471,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2850000,0,0,0,1,0,0,1
472,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4657000,0,0,0,1,0,0,1
473,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,653000,0,0,1,0,0,0,1
474,66,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,353000,0,0,0,1,0,2,0
475,60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3104000,0,0,1,0,0,1,0
476,60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3230000,0,0,0,1,0,3,1
477,62,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5946000,0,0,0,1,0,0,0
478,68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1998000,0,0,0,1,0,0,0
479,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2887000,0,0,0,1,0,0,1
480,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4388000,0,0,0,1,0,0,1
481,63,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,383000,0,0,0,1,0,0,1
482,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3561000,0,0,1,0,0,0,1
483,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2171000,0,0,0,1,0,0,0
484,66,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,227000,0,0,0,1,0,0,0
485,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,951000,0,1,0,1,0,0,0
486,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1486000,0,0,1,0,0,0,0
487,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,780000,0,0,1,0,0,0,0
488,66,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2575000,0,0,1,0,0,0,1
489,59,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,647000,0,0,1,0,0,1,0
490,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3782000,0,0,0,1,0,0,0
491,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,383000,0,0,0,1,0,0,0
492,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6422000,0,0,0,1,0,0,1
493,64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1236000,0,0,0,1,0,0,0
494,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7781000,0,0,0,1,0,0,0
495,66,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5563000,0,0,0,1,0,0,0
496,63,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4000,0,0,0,1,0,9,0
497,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4531000,0,0,0,1,0,0,0
498,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1164000,0,0,1,0,0,2,0
499,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,828000,0,0,0,1,0,0,0
500,61,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2346000,0,0,0,1,0,6,0
501,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1310000,0,0,0,1,0,1,0
502,59,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1295000,0,0,0,1,0,0,0
503,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15834000,0,0,0,1,0,1,0
504,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4982000,0,0,0,1,0,0,0
505,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,616000,0,0,0,1,0,1,0
506,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2815000,0,0,0,1,0,1,0
507,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2626000,0,0,1,0,0,2,0
508,59,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3230000,0,0,0,1,0,1,0
509,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2795000,0,0,0,1,0,0,1
510,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,482000,0,0,1,0,0,2,1
511,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1024000,0,0,0,1,0,0,0
512,60,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,853000,0,0,0,1,0,0,0
513,62,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,275000,0,0,0,1,0,0,0
514,63,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13297000,0,0,0,1,0,0,0
515,67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4572000,0,0,0,1,0,16,0
516,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,324000,0,0,0,1,0,7,0
517,67,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0
518,66,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6850000,0,0,1,0,0,4,0
519,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3782000,0,0,0,1,0,1,0
520,66,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10171000,0,0,0,1,0,0,0
521,66,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15265000,0,0,0,1,0,0,0
522,61,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3075000,0,0,1,0,0,0,0
523,61,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1311000,0,0,0,1,0,0,1
524,61,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4290000,0,0,1,0,0,0,0
525,65,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6797000,0,0,0,1,0,0,0
526,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3175000,0,0,0,1,0,0,0
527,62,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1310000,0,0,0,1,0,0,0
528,59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,44000,0,0,0,1,0,2,0
529,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6538000,0,0,0,1,0,0,1
530,67,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
531,64,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15834000,0,0,1,0,0,0,0
